found_minima,found_saddles,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 0.61715118, -0.5219256 ]), array([1.23557253, 0.23492348]), array([ 0.61715118, -0.5219256 ]), array([1.23557253, 0.23492348])]",12,"[13, 41, 195]","[13, 41, 195]",498,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.89446485, -0.45058289]), array([ 1.10714606, -0.35301964]), array([ 0.89446485, -0.45058289]), array([ 1.10714606, -0.35301964])]",34,"[13, 31, 645]","[13, 31, 645]",499,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05153297,  0.46704209]), array([-0.55822364,  1.44172583])]","[array([0.08170048, 0.18949266]), array([-0.81952195,  0.6042061 ]), array([0.08170048, 0.18949266]), array([-0.81952195,  0.6042061 ])]",62,"[101, 2287, 7455]","[101, 2287, 7455]",422,3,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.050027  ,  0.46669826]), array([-0.55822363,  1.44172585])]","[array([0.21946496, 0.27350456]), array([-0.19966375,  0.07570199]), array([0.21946496, 0.27350456]), array([-0.19966375,  0.07570199])]",83,"[101, 1066, 10131]","[101, 1066, 10131]",443,4,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05004174,  0.46670228]), array([-0.55822362,  1.44172586])]","[array([0.28773252, 0.30842835]), array([-0.8355587 ,  0.62403308]), array([0.28773252, 0.30842835]), array([-0.8355587 ,  0.62403308])]",67,"[101, 1341, 7895]","[101, 1341, 7895]",463,4,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003754,  0.46669938]), array([-0.55822361,  1.44172588])]","[array([ 0.93067577, -0.4281888 ]), array([1.23271983, 0.3089593 ]), array([ 0.93067577, -0.4281888 ]), array([1.23271983, 0.3089593 ])]",172,"[101, 1534, 21723]","[101, 1534, 21723]",322,3,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001891,  0.4666957 ]), array([-0.5582234 ,  1.44172617])]","[array([0.29353162, 0.46806191]), array([ 1.21331157, -0.32586304]), array([0.29353162, 0.46806191]), array([ 1.21331157, -0.32586304])]",90,"[101, 231, 11728]","[101, 231, 11728]",164,5,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05011036,  0.4667202 ]), array([-0.55822363,  1.44172585])]","[array([0.27865226, 0.2962482 ]), array([-0.75133704,  0.64903272]), array([0.27865226, 0.2962482 ]), array([-0.75133704,  0.64903272])]",71,"[101, 1193, 8367]","[101, 1193, 8367]",444,5,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0501103 ,  0.46672019]), array([-0.55822362,  1.44172585])]","[array([0.33317748, 0.3050335 ]), array([-0.83803542,  0.61892404]), array([0.33317748, 0.3050335 ]), array([-0.83803542,  0.61892404])]",70,"[101, 1319, 8259]","[101, 1319, 8259]",464,5,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05005132,  0.4667021 ]), array([-0.55822356,  1.44172596])]","[array([ 0.93917852, -0.4223473 ]), array([ 1.22170363, -0.2894233 ]), array([ 0.93917852, -0.4223473 ]), array([ 1.22170363, -0.2894233 ])]",72,"[101, 714, 9621]","[101, 714, 9621]",165,6,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002708,  0.46669827]), array([-0.55822362,  1.44172585])]","[array([0.20692522, 0.31055706]), array([-0.1846762 ,  0.08039772]), array([0.20692522, 0.31055706]), array([-0.1846762 ,  0.08039772])]",83,"[101, 1156, 10550]","[101, 1156, 10550]",423,4,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001849,  0.46669603]), array([-0.55822362,  1.44172586])]","[array([0.22800373, 0.29314968]), array([-0.82915373,  0.61600893]), array([0.22800373, 0.29314968]), array([-0.82915373,  0.61600893])]",55,"[101, 887, 6446]","[101, 887, 6446]",445,6,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002018,  0.4666965 ]), array([-0.55822362,  1.44172586])]","[array([0.18796143, 0.27170639]), array([-0.82956755,  0.61633175]), array([0.18796143, 0.27170639]), array([-0.82956755,  0.61633175])]",114,"[101, 2553, 12446]","[101, 2553, 12446]",500,1,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003512,  0.4666989 ]), array([-0.55822363,  1.44172586])]","[array([ 0.93782681, -0.42329172]), array([ 0.95569761, -0.410312  ]), array([ 0.93782681, -0.42329172]), array([ 0.95569761, -0.410312  ])]",82,"[101, 1489, 10435]","[101, 1489, 10435]",323,4,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001847,  0.46669604]), array([-0.55822364,  1.44172583])]","[array([0.22332466, 0.29540484]), array([-0.82534917,  0.61636134]), array([0.22332466, 0.29540484]), array([-0.82534917,  0.61636134])]",65,"[101, 862, 7635]","[101, 862, 7635]",465,6,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05011038,  0.46672021]), array([-0.55822362,  1.44172586])]","[array([0.11160123, 0.14926965]), array([-0.87182211,  0.54169117]), array([0.11160123, 0.14926965]), array([-0.87182211,  0.54169117])]",70,"[101, 1969, 8166]","[101, 1969, 8166]",424,5,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001897,  0.46669571]), array([-0.55822351,  1.44172602])]","[array([0.16460483, 0.33121389]), array([ 1.11469686, -0.38206825]), array([0.16460483, 0.33121389]), array([ 1.11469686, -0.38206825])]",80,"[101, 222, 10371]","[101, 222, 10371]",166,7,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05008369,  0.46670848]), array([-0.55822364,  1.44172583])]","[array([ 1.02165877, -0.35139484]), array([-0.19270737,  0.99789444]), array([ 1.02165877, -0.35139484]), array([-0.19270737,  0.99789444])]",18,"[101, 1246, 2320]","[101, 1246, 2320]",167,8,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05012983,  0.46672481]), array([-0.55822365,  1.44172583])]","[array([0.14630131, 0.17091329]), array([-0.21952098,  0.11067672]), array([0.14630131, 0.17091329]), array([-0.21952098,  0.11067672])]",79,"[101, 2028, 9426]","[101, 2028, 9426]",446,7,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05012976,  0.46672481]), array([-0.55822362,  1.44172585])]","[array([0.14445629, 0.19229064]), array([-0.22675534,  0.11343365]), array([0.14445629, 0.19229064]), array([-0.22675534,  0.11343365])]",79,"[101, 1900, 9501]","[101, 1900, 9501]",466,7,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001848,  0.46669603]), array([-0.55822365,  1.44172582])]","[array([0.15941524, 0.17826131]), array([-0.84429855,  0.60325772]), array([0.15941524, 0.17826131]), array([-0.84429855,  0.60325772])]",66,"[101, 1693, 7698]","[101, 1693, 7698]",425,6,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500595 ,  0.46670371]), array([-0.55822361,  1.44172587])]","[array([ 0.61715117, -0.52192561]), array([1.190472  , 0.38443105]), array([ 0.61715117, -0.52192561]), array([1.190472  , 0.38443105])]",58,"[101, 850, 7770]","[101, 850, 7770]",168,9,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05004329,  0.46670051]), array([-0.55822361,  1.44172588])]","[array([ 0.89446485, -0.45058289]), array([ 0.68845685, -0.5181187 ]), array([ 0.89446485, -0.45058289]), array([ 0.68845685, -0.5181187 ])]",23,"[101, 605, 2859]","[101, 605, 2859]",169,10,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001894,  0.46669571]), array([-0.55822363,  1.44172585])]","[array([0.42965194, 0.54274463]), array([0.48917786, 0.8348683 ]), array([0.42965194, 0.54274463]), array([0.48917786, 0.8348683 ])]",15,"[13, 30, 230]","[13, 30, 230]",170,1,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001894,  0.46669571]), array([-0.55822364,  1.44172584])]","[array([ 0.5499111 , -0.51701706]), array([ 0.97339039, -0.39633492]), array([ 0.5499111 , -0.51701706]), array([ 0.97339039, -0.39633492])]",15,"[13, 28, 219]","[13, 28, 219]",171,2,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05003515,  0.4666989 ]), array([-0.55822364,  1.44172584])]","[array([1.0107558 , 0.41859183]), array([1.11237846, 0.28005358]), array([1.0107558 , 0.41859183]), array([1.11237846, 0.28005358])]",14,"[13, 58, 192]","[13, 58, 192]",172,3,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001329,  0.46669459]), array([-0.55822362,  1.44172586])]","[array([0.29353162, 0.46806191]), array([1.21780799, 0.29938181]), array([0.29353162, 0.46806191]), array([1.21780799, 0.29938181])]",118,"[101, 223, 16465]","[101, 223, 16465]",324,5,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002705,  0.46669731]), array([-0.55822365,  1.44172583])]","[array([1.12421713, 0.25559379]), array([ 1.0053356 , -0.36782136]), array([1.12421713, 0.25559379]), array([ 1.0053356 , -0.36782136])]",8,"[13, 40, 110]","[13, 40, 110]",173,4,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001893,  0.46669571]), array([-0.55822363,  1.44172586])]","[array([0.29353161, 0.46806191]), array([ 0.8393853 , -0.47783434]), array([0.29353161, 0.46806191]), array([ 0.8393853 , -0.47783434])]",15,"[13, 24, 231]","[13, 24, 231]",174,5,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001894,  0.46669571]), array([-0.55822363,  1.44172584])]","[array([ 1.12919142, -0.18823888]), array([ 0.81310496, -0.48824862]), array([ 1.12919142, -0.18823888]), array([ 0.81310496, -0.48824862])]",17,"[13, 25, 292]","[13, 25, 292]",175,6,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05004427,  0.46670297]), array([-0.55822364,  1.44172583])]","[array([0.2730175 , 0.28834434]), array([-0.80376711,  0.60740985]), array([0.2730175 , 0.28834434]), array([-0.80376711,  0.60740985])]",140,"[101, 2245, 16609]","[101, 2245, 16609]",501,2,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001894,  0.46669571]), array([-0.55822359,  1.44172591])]","[array([0.16460483, 0.33121389]), array([ 1.03302389, -0.33913002]), array([0.16460483, 0.33121389]), array([ 1.03302389, -0.33913002])]",42,"[13, 26, 684]","[13, 26, 684]",176,7,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001892,  0.4666957 ])]","[array([0.96629572, 0.45814319]), array([-0.78188545,  1.94419514]), array([0.96629572, 0.45814319]), array([-0.78188545,  1.94419514])]",15,"[13, 31, 228]","[13, 31, 228]",177,8,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002705,  0.46669731]), array([-0.55822363,  1.44172585])]","[array([ 0.61715118, -0.5219256 ]), array([1.1307283, 0.2407267]), array([ 0.61715118, -0.5219256 ]), array([1.1307283, 0.2407267])]",12,"[13, 41, 174]","[13, 41, 174]",178,9,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001814,  0.46669595]), array([-0.55822361,  1.44172586])]","[array([0.22693551, 0.28572355]), array([-0.84067881,  0.53077412]), array([0.22693551, 0.28572355]), array([-0.84067881,  0.53077412])]",82,"[101, 1282, 9856]","[101, 1282, 9856]",467,8,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001894,  0.46669571]), array([-0.55822363,  1.44172584])]","[array([ 0.89446485, -0.45058289]), array([ 1.02456095, -0.34835301]), array([ 0.89446485, -0.45058289]), array([ 1.02456095, -0.34835301])]",14,"[13, 31, 214]","[13, 31, 214]",179,10,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05012982,  0.46672482]), array([-0.55822365,  1.44172583])]","[array([0.12517519, 0.10965749]), array([-0.19183685,  0.12693321]), array([0.12517519, 0.10965749]), array([-0.19183685,  0.12693321])]",82,"[101, 1998, 9722]","[101, 1998, 9722]",426,7,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001815,  0.46669594]), array([-0.55822365,  1.44172582])]","[array([0.21761671, 0.30708177]), array([-0.32473729,  0.17136648]), array([0.21761671, 0.30708177]), array([-0.32473729,  0.17136648])]",97,"[101, 1266, 11350]","[101, 1266, 11350]",447,8,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05010115,  0.46671799]), array([-0.55822361,  1.44172586])]","[array([0.10540621, 0.16172369]), array([-0.83884616,  0.60995962]), array([0.10540621, 0.16172369]), array([-0.83884616,  0.60995962])]",60,"[101, 1795, 6962]","[101, 1795, 6962]",468,9,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05010111,  0.46671799]), array([-0.55822363,  1.44172584])]","[array([0.10198726, 0.14834926]), array([-0.82155891,  0.59560145]), array([0.10198726, 0.14834926]), array([-0.82155891,  0.59560145])]",58,"[101, 1851, 6834]","[101, 1851, 6834]",448,9,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001821,  0.46669596]), array([-0.55822362,  1.44172585])]","[array([0.22446912, 0.29363124]), array([-0.21919405,  0.12524418]), array([0.22446912, 0.29363124]), array([-0.21919405,  0.12524418])]",84,"[101, 1322, 9864]","[101, 1322, 9864]",427,8,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05004791,  0.46670396]), array([-0.55822363,  1.44172585])]","[array([0.29782071, 0.30150106]), array([-0.85436811,  0.54439574]), array([0.29782071, 0.30150106]), array([-0.85436811,  0.54439574])]",65,"[101, 1783, 7758]","[101, 1783, 7758]",469,10,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05006899,  0.46670931]), array([-0.55822363,  1.44172584])]","[array([0.13013463, 0.45482792]), array([-0.58341359,  0.34563859]), array([0.13013463, 0.45482792]), array([-0.58341359,  0.34563859])]",63,"[13, 136, 1595]","[13, 136, 1595]",470,1,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05010118,  0.46671801]), array([-0.55822363,  1.44172585])]","[array([0.10153065, 0.13689736]), array([-0.8380889 ,  0.59585272]), array([0.10153065, 0.13689736]), array([-0.8380889 ,  0.59585272])]",40,"[101, 1802, 4954]","[101, 1802, 4954]",428,9,0.2,0.012100000000000003,0.2,7.6000000000000005,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002846,  0.46669856]), array([-0.55822365,  1.44172583])]","[array([0.162338  , 0.18815593]), array([-0.8670645 ,  0.51250286]), array([0.162338  , 0.18815593]), array([-0.8670645 ,  0.51250286])]",65,"[101, 2190, 7825]","[101, 2190, 7825]",449,10,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05003352,  0.46669998])]","[array([0.30762875, 0.10509348]), array([-1.03679268,  0.62517718]), array([0.30762875, 0.10509348]), array([-1.03679268,  0.62517718])]",68,"[13, 321, 1517]","[13, 321, 1517]",471,2,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05006899,  0.46670931]), array([-0.55822363,  1.44172584])]","[array([0.13574262, 0.4531077 ]), array([-0.04368028,  0.23331873]), array([0.13574262, 0.4531077 ]), array([-0.04368028,  0.23331873])]",45,"[13, 109, 947]","[13, 109, 947]",450,1,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05003252,  0.46669968]), array([-0.55822363,  1.44172584])]","[array([0.16888761, 0.0865817 ]), array([-0.0544377 ,  0.46433444]), array([0.16888761, 0.0865817 ]), array([-0.0544377 ,  0.46433444])]",16,"[13, 304, 316]","[13, 304, 316]",451,2,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05152224,  0.46703883]), array([-0.55822363,  1.44172584])]","[array([0.24248473, 0.20574843]), array([-0.7648756 ,  0.56182523]), array([0.24248473, 0.20574843]), array([-0.7648756 ,  0.56182523])]",66,"[13, 221, 1676]","[13, 221, 1676]",472,3,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05152237,  0.46703885]), array([-0.55822363,  1.44172584])]","[array([0.24248424, 0.20575056]), array([0.02954201, 0.09932469]), array([0.24248424, 0.20575056]), array([0.02954201, 0.09932469])]",37,"[13, 293, 798]","[13, 293, 798]",452,3,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002409,  0.4666975 ]), array([-0.55822363,  1.44172584])]","[array([0.06770393, 0.46461725]), array([-0.06015079,  0.53440986]), array([0.06770393, 0.46461725]), array([-0.06015079,  0.53440986])]",14,"[13, 221, 285]","[13, 221, 285]",473,4,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002704,  0.46669827]), array([-0.55822363,  1.44172584])]","[array([-0.01154017,  0.46797114]), array([0.25895046, 0.32793229]), array([-0.01154017,  0.46797114]), array([0.25895046, 0.32793229])]",19,"[13, 158, 378]","[13, 158, 378]",453,4,0.2,0.012100000000000003,0.2,7.6000000000000005,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05011043,  0.46672022]), array([-0.55822364,  1.44172584])]","[array([0.1554664 , 0.49680075]), array([0.02239337, 0.16187379]), array([0.1554664 , 0.49680075]), array([0.02239337, 0.16187379])]",44,"[13, 363, 1065]","[13, 363, 1065]",474,5,0.2,0.012100000000000003,0.2,7.6000000000000005,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05004736,  0.46670384]), array([-0.55822365,  1.44172582])]","[array([0.22487063, 0.29395793]), array([-0.83610235,  0.60209289]), array([0.22487063, 0.29395793]), array([-0.83610235,  0.60209289])]",149,"[101, 2557, 17755]","[101, 2557, 17755]",502,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
